Model,Overall_Accuracy,Overall_Loss,Macro_Avg_Precision,Macro_Avg_Recall,Macro_Avg_F1,Weighted_Avg_Precision,Weighted_Avg_Recall,Weighted_Avg_F1,HGC_Precision,HGC_Recall,HGC_F1,HGC_Support,LGC_Precision,LGC_Recall,LGC_F1,LGC_Support,NST_Precision,NST_Recall,NST_F1,NST_Support,NTL_Precision,NTL_Recall,NTL_F1,NTL_Support,Macro_AUC,Micro_AUC,HGC_AUC,LGC_AUC,NST_AUC,NTL_AUC,HGC_Plot_AUC,LGC_Plot_AUC,NST_Plot_AUC,NTL_Plot_AUC,Micro_Avg_Plot_AUC
EfficientFormer-L1,46.560846560846564,2.0507544436782754,0.46587962962962964,0.5284905660377359,0.4834789569010628,0.4608573388203018,0.4656084656084656,0.45241754828606817,0.4074074074074074,0.2972972972972973,0.34375,74.0,0.5111111111111111,0.4339622641509434,0.46938775510204084,53.0,0.52,0.7027027027027027,0.5977011494252874,37.0,0.425,0.68,0.5230769230769231,25.0,0.7580077678709068,0.7404514617918497,0.5739130434782609,0.7171198668146505,0.8890469416785207,0.8519512195121952,0.5739130434782609,0.7171198668146505,0.8890469416785207,0.8519512195121952,0.7404514617918497
EfficientFormer-L3,58.2010582010582,1.3304688974663064,0.606584602465743,0.6135160632330443,0.579013041556145,0.6365471762624325,0.582010582010582,0.5834854906693987,0.6056338028169014,0.581081081081081,0.593103448275862,74.0,0.7777777777777778,0.39622641509433965,0.525,53.0,0.6829268292682927,0.7567567567567568,0.717948717948718,37.0,0.36,0.72,0.48,25.0,0.849451186473886,0.8261806780325299,0.7479435957696827,0.9180077691453941,0.9313655761024182,0.8004878048780487,0.7479435957696827,0.9180077691453941,0.9313655761024182,0.8004878048780487,0.8261806780325299
