Model,Overall_Accuracy,Overall_Loss,Macro_Avg_Precision,Macro_Avg_Recall,Macro_Avg_F1,Weighted_Avg_Precision,Weighted_Avg_Recall,Weighted_Avg_F1,HGC_Precision,HGC_Recall,HGC_F1,HGC_Support,LGC_Precision,LGC_Recall,LGC_F1,LGC_Support,NST_Precision,NST_Recall,NST_F1,NST_Support,NTL_Precision,NTL_Recall,NTL_F1,NTL_Support,Macro_AUC,Micro_AUC,HGC_AUC,LGC_AUC,NST_AUC,NTL_AUC,HGC_Plot_AUC,LGC_Plot_AUC,NST_Plot_AUC,NTL_Plot_AUC,Micro_Avg_Plot_AUC
Inception V4,52.38095238095238,1.851401206046816,0.5619302361319023,0.5922667006629271,0.5348268396895399,0.6056779943905777,0.5238095238095238,0.5301154016384121,0.813953488372093,0.47297297297297297,0.5982905982905983,74.0,0.30952380952380953,0.24528301886792453,0.2736842105263158,53.0,0.8108108108108109,0.8108108108108109,0.8108108108108109,37.0,0.31343283582089554,0.84,0.45652173913043476,25.0,0.8182522763945428,0.7927922883831173,0.891539365452409,0.6069644839067703,0.9091394025604552,0.8653658536585367,0.891539365452409,0.6069644839067703,0.9091394025604552,0.8653658536585367,0.7927922883831173
Inception ResNet V2,38.095238095238095,2.634470334128728,0.39514309369492295,0.4763972463029067,0.3834009551477831,0.40206599708632235,0.38095238095238093,0.35048652908625266,0.4146341463414634,0.22972972972972974,0.2956521739130435,74.0,0.3181818181818182,0.1320754716981132,0.18666666666666668,53.0,0.6041666666666666,0.7837837837837838,0.6823529411764706,37.0,0.24358974358974358,0.76,0.36893203883495146,25.0,0.7499275101010586,0.704776835288299,0.6468860164512338,0.6842397336293008,0.8902916073968705,0.7782926829268293,0.6468860164512338,0.6842397336293008,0.8902916073968705,0.7782926829268293,0.704776835288299
