Model,Overall_Accuracy,Overall_Loss,Macro_Avg_Precision,Macro_Avg_Recall,Macro_Avg_F1,Weighted_Avg_Precision,Weighted_Avg_Recall,Weighted_Avg_F1,HGC_Precision,HGC_Recall,HGC_F1,HGC_Support,LGC_Precision,LGC_Recall,LGC_F1,LGC_Support,NST_Precision,NST_Recall,NST_F1,NST_Support,NTL_Precision,NTL_Recall,NTL_F1,NTL_Support,Macro_AUC,Micro_AUC,HGC_AUC,LGC_AUC,NST_AUC,NTL_AUC,HGC_Plot_AUC,LGC_Plot_AUC,NST_Plot_AUC,NTL_Plot_AUC,Micro_Avg_Plot_AUC
ViT-B/16,33.86243386243386,1.8501519109836961,0.3163383152173913,0.4410683324834268,0.32105631864080153,0.3363490625718886,0.3386243386243386,0.2883600484699721,0.53125,0.22972972972972974,0.32075471698113206,74.0,0.043478260869565216,0.018867924528301886,0.02631578947368421,53.0,0.390625,0.6756756756756757,0.49504950495049505,37.0,0.3,0.84,0.4421052631578947,25.0,0.6916595340974512,0.6275206927764247,0.7488836662749706,0.459211986681465,0.7709815078236131,0.7875609756097561,0.7488836662749706,0.459211986681465,0.7709815078236131,0.7875609756097561,0.6275206927764247
ViT-B/32,27.513227513227513,1.59240756716047,0.35132443584535766,0.3670550739418664,0.2714139344262295,0.39020059256149114,0.2751322751322751,0.2520949147998328,0.35714285714285715,0.06756756756756757,0.11363636363636363,74.0,0.7037037037037037,0.3584905660377358,0.475,53.0,0.11764705882352941,0.16216216216216217,0.13636363636363635,37.0,0.2268041237113402,0.88,0.36065573770491804,25.0,0.6380516388111356,0.5463172923490384,0.5377203290246768,0.7748335183129855,0.5586770981507824,0.6809756097560976,0.5377203290246768,0.7748335183129855,0.5586770981507824,0.6809756097560976,0.5463172923490384
