Model,Overall_Accuracy,Overall_Loss,Macro_Avg_Precision,Macro_Avg_Recall,Macro_Avg_F1,Weighted_Avg_Precision,Weighted_Avg_Recall,Weighted_Avg_F1,HGC_Precision,HGC_Recall,HGC_F1,HGC_Support,LGC_Precision,LGC_Recall,LGC_F1,LGC_Support,NST_Precision,NST_Recall,NST_F1,NST_Support,NTL_Precision,NTL_Recall,NTL_F1,NTL_Support,Macro_AUC,Micro_AUC,HGC_AUC,LGC_AUC,NST_AUC,NTL_AUC,HGC_Plot_AUC,LGC_Plot_AUC,NST_Plot_AUC,NTL_Plot_AUC,Micro_Avg_Plot_AUC
EfficientNet-B1,46.03174603174603,2.2547034176569136,0.43648936847466263,0.5283401325854156,0.44621061972710013,0.45828819743385574,0.4603174603174603,0.4349320318710496,0.6363636363636364,0.47297297297297297,0.5426356589147286,74.0,0.125,0.05660377358490566,0.07792207792207792,53.0,0.6904761904761905,0.7837837837837838,0.7341772151898734,37.0,0.29411764705882354,0.8,0.43010752688172044,25.0,0.75242659329478,0.7167959090357681,0.7969447708578142,0.5163706992230854,0.8817567567567568,0.8146341463414635,0.7969447708578142,0.5163706992230854,0.8817567567567568,0.8146341463414635,0.7167959090357681
