Model,Overall_Accuracy,Overall_Loss,Macro_Avg_Precision,Macro_Avg_Recall,Macro_Avg_F1,Weighted_Avg_Precision,Weighted_Avg_Recall,Weighted_Avg_F1,HGC_Precision,HGC_Recall,HGC_F1,HGC_Support,LGC_Precision,LGC_Recall,LGC_F1,LGC_Support,NST_Precision,NST_Recall,NST_F1,NST_Support,NTL_Precision,NTL_Recall,NTL_F1,NTL_Support,Macro_AUC,Micro_AUC,HGC_AUC,LGC_AUC,NST_AUC,NTL_AUC,HGC_Plot_AUC,LGC_Plot_AUC,NST_Plot_AUC,NTL_Plot_AUC,Micro_Avg_Plot_AUC
RegNet-Y-400MF,47.08994708994709,2.4248774537333735,0.43149150158963073,0.538610402855686,0.45429717341482045,0.4464990922865709,0.4708994708994709,0.4377737627037347,0.603448275862069,0.47297297297297297,0.5303030303030303,74.0,0.125,0.05660377358490566,0.07792207792207792,53.0,0.6808510638297872,0.8648648648648649,0.7619047619047619,37.0,0.31666666666666665,0.76,0.4470588235294118,25.0,0.7211885571012706,0.6894077246810933,0.7500587544065804,0.3897058823529411,0.9262091038406829,0.8187804878048781,0.7500587544065804,0.3897058823529411,0.9262091038406829,0.8187804878048781,0.6894077246810933
RegNet-Y-800MF,39.15343915343915,2.95537155645865,0.39676886202309936,0.43954360020397754,0.4130240445520867,0.3837096710919687,0.3915343915343915,0.3830880707002888,0.4576271186440678,0.36486486486486486,0.40601503759398494,74.0,0.07692307692307693,0.07547169811320754,0.0761904761904762,53.0,0.6888888888888889,0.8378378378378378,0.7560975609756098,37.0,0.36363636363636365,0.48,0.41379310344827586,25.0,0.6645993781763706,0.6519321034312215,0.5916568742655699,0.41717536071032185,0.9388335704125177,0.7107317073170731,0.5916568742655699,0.41717536071032185,0.9388335704125177,0.7107317073170731,0.6519321034312215
RegNet-Y-1.6GF,31.746031746031747,2.8109226725088856,0.36774755801953585,0.37913819479857214,0.3184365555274597,0.41795471985430466,0.31746031746031744,0.30182341832873444,0.6666666666666666,0.1891891891891892,0.29473684210526313,74.0,0.09302325581395349,0.07547169811320754,0.08333333333333333,53.0,0.5789473684210527,0.8918918918918919,0.7021276595744681,37.0,0.1323529411764706,0.36,0.1935483870967742,25.0,0.6310636621740598,0.5934790925972584,0.572855464159812,0.494589345172031,0.9455903271692746,0.511219512195122,0.572855464159812,0.494589345172031,0.9455903271692746,0.511219512195122,0.5934790925972584
