Model,Overall_Accuracy,Overall_Loss,Macro_Avg_Precision,Macro_Avg_Recall,Macro_Avg_F1,Weighted_Avg_Precision,Weighted_Avg_Recall,Weighted_Avg_F1,HGC_Precision,HGC_Recall,HGC_F1,HGC_Support,LGC_Precision,LGC_Recall,LGC_F1,LGC_Support,NST_Precision,NST_Recall,NST_F1,NST_Support,NTL_Precision,NTL_Recall,NTL_F1,NTL_Support,Macro_AUC,Micro_AUC,HGC_AUC,LGC_AUC,NST_AUC,NTL_AUC,HGC_Plot_AUC,LGC_Plot_AUC,NST_Plot_AUC,NTL_Plot_AUC,Micro_Avg_Plot_AUC
DeiT-Tiny,37.03703703703704,2.673364938251556,0.3503677584186059,0.39435747067822535,0.35770111848736025,0.37558901306547265,0.37037037037037035,0.36127206082863456,0.4915254237288136,0.3918918918918919,0.43609022556390975,74.0,0.24242424242424243,0.1509433962264151,0.18604651162790697,53.0,0.4230769230769231,0.5945945945945946,0.4943820224719101,37.0,0.24444444444444444,0.44,0.3142857142857143,25.0,0.6659799837126472,0.6470423560370651,0.6525264394829613,0.4716981132075471,0.798719772403983,0.7409756097560976,0.6525264394829613,0.4716981132075471,0.798719772403983,0.7409756097560976,0.6470423560370651
DeiT-Base,26.984126984126984,2.955509829142737,0.2643893082153328,0.3302192758796532,0.24339653481529913,0.3111173490251527,0.2698412698412698,0.25016720230842493,0.5365853658536586,0.2972972972972973,0.3826086956521739,74.0,0.17391304347826086,0.07547169811320754,0.10526315789473684,53.0,0.1,0.10810810810810811,0.1038961038961039,37.0,0.24705882352941178,0.84,0.38181818181818183,25.0,0.6705552899199506,0.5746199714453682,0.772032902467685,0.6137624861265261,0.5352062588904695,0.761219512195122,0.772032902467685,0.6137624861265261,0.5352062588904695,0.761219512195122,0.5746199714453682
