Model,Overall_Accuracy,Overall_Loss,Macro_Avg_Precision,Macro_Avg_Recall,Macro_Avg_F1,Weighted_Avg_Precision,Weighted_Avg_Recall,Weighted_Avg_F1,HGC_Precision,HGC_Recall,HGC_F1,HGC_Support,LGC_Precision,LGC_Recall,LGC_F1,LGC_Support,NST_Precision,NST_Recall,NST_F1,NST_Support,NTL_Precision,NTL_Recall,NTL_F1,NTL_Support,Macro_AUC,Micro_AUC,HGC_AUC,LGC_AUC,NST_AUC,NTL_AUC,HGC_Plot_AUC,LGC_Plot_AUC,NST_Plot_AUC,NTL_Plot_AUC,Micro_Avg_Plot_AUC
BEiT-V2-Base,32.27513227513227,2.322827458381653,0.3414015776084741,0.357697603263641,0.3190576642645789,0.3891930972390742,0.32275132275132273,0.3258028664000377,0.5675675675675675,0.28378378378378377,0.3783783783783784,74.0,0.28205128205128205,0.20754716981132076,0.2391304347826087,53.0,0.3090909090909091,0.4594594594594595,0.3695652173913043,37.0,0.20689655172413793,0.48,0.2891566265060241,25.0,0.668709223087905,0.6391851665220272,0.691774383078731,0.5704772475027747,0.7555120910384068,0.6570731707317073,0.691774383078731,0.5704772475027747,0.7555120910384068,0.6570731707317073,0.6391851665220272
